X,Z,Success?,ReachedExit
40.70522,-9.396987,1,1
88.85251,-28.55309,1,3
18.12265,-28.05694,1,1
44.94947,-20.52787,1,1
45.68466,-5.318618,1,2
69.17932,-28.33617,1,1
50.66441,-4.939135,1,2
23.03567,-28.69657,1,1
50.81387,-26.86832,1,1
82.80344,-9.56774,1,2
82.85772,-28.78516,1,3
3.174608,-9.650017,1,1
88.14908,-9.095531,1,3
87.93504,-27.38573,1,3
86.91476,-28.65874,1,3
28.27679,-9.250559,1,1
51.82452,-3.130031,0,0
88.82199,-20.76575,-1,0
51.01508,-20.36747,-1,0
81.69072,-28.68942,1,3
87.60544,-24.62702,1,3
88.17327,-19.31846,1,3
77.69805,-28.72403,1,1
37.47995,-28.6158,1,1
89.30582,-26.07653,1,3
29.53176,-28.6387,1,1
30.48443,-9.762434,1,1
15.78773,-9.535975,1,1
4.507541,-9.65011,1,1
90.37006,-26.4577,1,3
24.23303,-28.19126,1,1
19.20252,-28.97637,1,1
49.56028,-5.295583,1,2
92.71784,-9.253275,1,2
55.41435,-9.05306,1,2
31.04689,-28.70375,1,1
49.78976,-18.66179,-1,0
57.80547,-28.90955,1,1
89.1239,-23.03238,1,3
11.98684,-9.023432,1,1
17.06929,-9.066966,1,1
68.88918,-9.527719,1,2
88.03918,-27.99772,1,3
47.52244,-21.28129,1,1
88.62622,-13.01398,-1,0
8.934254,-9.911669,1,1
49.1949,-28.20779,1,1
3.052973,-9.535387,1,1
47.98195,-10.00408,1,2
49.8646,-4.790625,1,2
78.6596,-28.43941,1,3
90.44704,-19.22608,-1,0
37.21472,-28.47326,1,1
19.64987,-9.635193,1,1
90.80409,-10.75755,1,2
7.134659,-9.151306,1,1
69.99445,-28.04455,1,1
32.87239,-28.0204,1,1
88.72269,-28.40949,1,3
87.31004,-12.99857,1,3
9.017828,-28.9207,1,1
45.58752,-26.88731,1,1
62.16161,-9.38245,1,2
29.53896,-9.923923,1,1
26.37568,-28.70427,1,1
73.10491,-9.528275,1,2
9.197897,-28.88114,1,1
61.3145,-9.667378,1,2
89.3961,-11.49189,1,3
87.47568,-14.89126,1,3
49.41637,-23.39186,-1,0
87.57916,-22.99359,1,3
20.90913,-28.1206,1,1
81.50191,-9.313593,1,2
15.28705,-9.057229,1,1
39.70957,-9.116282,1,1
56.17973,-28.21976,1,1
67.22468,-9.385123,1,2
86.95613,-9.53512,1,3
24.18949,-9.794371,1,1
64.35757,-28.59509,1,1
32.06169,-28.79754,1,1
91.80912,-28.3348,1,3
6.984785,-9.640638,1,1
64.82508,-9.102164,1,2
50.76936,-22.81262,-1,0
67.40846,-28.56632,1,1
91.02853,-20.22755,-1,0
86.75104,-9.74047,-1,0
84.88676,-9.632657,1,2
36.13432,-9.997886,1,1
9.164857,-28.47957,1,1
85.78152,-9.150557,1,2
82.05843,-9.387224,1,2
83.40927,-28.11971,1,3
70.74229,-9.437437,1,2
91.05326,-24.38927,1,3
59.5139,-28.6235,1,1
48.76247,-7.304152,1,2
27.94911,-9.568677,1,1
32.32164,-9.01566,1,1
91.61155,-16.01102,-1,0
88.73541,-26.55117,1,3
79.09958,-28.8015,1,3
44.26292,-13.35147,1,2
21.08765,-9.818105,1,1
62.32125,-28.43783,1,1
92.96945,-9.804138,1,2
87.93216,-28.30222,1,3
52.1562,-21.71894,-1,0
87.83643,-22.0914,1,3
64.28433,-28.52057,1,1
91.78407,-10.69582,0,0
38.40398,-9.142262,1,1
9.158193,-9.112965,1,1
3.090364,-9.425048,1,1
53.15935,-28.0078,1,1
87.97672,-28.63767,1,3
85.3943,-28.28279,1,3
91.57665,-16.5777,-1,0
17.79893,-9.072486,1,1
93.89198,-9.038901,1,2
22.99343,-9.197419,1,1
84.33366,-9.22226,1,2
90.75554,-10.54382,1,2
35.94871,-28.79911,1,1
89.60925,-14.01106,-1,0
80.5378,-28.26427,1,3
89.04305,-12.29653,1,3
15.6187,-28.85992,1,1
3.181768,-9.93461,1,1
41.11291,-28.98992,1,1
64.10639,-28.48431,1,1
87.9192,-26.22004,1,3
37.5934,-28.66307,1,1
87.42817,-18.40405,1,3
88.98954,-28.39526,1,3
34.47966,-9.434013,1,1
74.75591,-9.886441,1,2
65.33533,-28.9202,1,1
35.73864,-9.428198,1,2
87.27029,-11.21038,1,3
26.12965,-9.968937,1,1
87.81654,-11.72874,1,3
88.67724,-22.02671,-1,0
50.1354,-7.716086,-1,0
14.21261,-9.543737,1,1
19.62434,-28.87724,1,1
27.31297,-9.166482,1,1
3.557417,-9.543425,1,1
3.53394,-28.34414,1,1
70.3793,-28.20143,1,1
49.35202,-26.21853,1,1
87.52826,-23.90592,1,3
87.84645,-22.1237,1,3
79.02909,-9.026931,1,2
88.90742,-20.88747,-1,0
82.75453,-28.06703,-1,0
47.91912,-12.17838,1,2
90.39583,-28.48907,1,3
41.02057,-28.9008,1,1
87.86613,-22.18802,1,3
22.16449,-9.660418,1,1
91.72826,-26.56021,1,3
45.45348,-9.711715,1,2
49.89915,-12.65581,-1,0
74.30331,-28.32119,1,1
44.60892,-25.07782,1,1
4.148719,-9.012432,1,1
23.35157,-9.536972,1,1
80.16825,-9.043462,1,2
81.9106,-28.7468,1,3
88.44339,-16.63507,1,3
59.44226,-28.41685,1,1
87.0909,-15.78401,1,3
61.95632,-28.14827,1,1
90.59811,-9.511954,1,2
60.66824,-9.902336,1,2
53.07895,-9.693105,1,2
54.5963,-9.400204,1,2
37.5928,-28.21418,1,1
9.905561,-28.97215,1,1
4.288854,-9.092622,1,1
75.67611,-28.95741,1,1
88.93576,-21.475,-1,0
57.68942,-28.47213,-1,0
42.94911,-9.967552,1,1
18.45658,-28.37287,1,1
34.27391,-9.502021,1,1
8.421198,-28.90066,1,1
40.32306,-28.44513,1,1
89.56783,-9.715263,1,2
19.40908,-28.64444,1,1
18.4914,-28.75788,1,1
22.53501,-9.186535,1,1
90.99431,-12.64648,-1,0
9.390002,-28.29023,1,1
89.22227,-19.83176,-1,0
33.04409,-9.347281,-1,0
90.26333,-27.88259,1,3
73.44312,-28.58239,1,1
11.42743,-28.26135,1,1
20.21625,-9.046855,1,1
43.02467,-28.81403,1,1
78.54121,-28.79236,1,1
74.85684,-28.08698,1,1
60.61203,-28.61852,1,1
42.68143,-28.66807,1,1
39.50434,-9.889672,1,1
38.91022,-9.215424,1,1
70.55528,-28.46932,1,1
87.28727,-28.90397,1,3
91.09193,-23.60041,1,3
32.48365,-9.136224,1,1
88.40138,-24.68991,1,3
90.64473,-9.864208,1,2
51.26064,-10.82231,1,2
73.62712,-28.08068,1,1
22.02925,-9.998139,1,1
32.84391,-9.796914,1,1
22.17901,-9.82216,1,1
86.64678,-28.27731,1,3
47.06635,-24.24201,1,1
91.68295,-13.04717,0,0
12.93552,-28.67847,1,1
50.60984,-3.38628,0,0
82.3855,-9.51392,1,2
60.39618,-28.46326,1,1
39.02178,-9.092751,1,1
88.01904,-20.73588,1,3
18.92332,-28.00087,1,1
88.34454,-26.09463,1,3
28.50089,-28.23803,1,1
81.93784,-9.64787,1,2
11.10992,-28.04406,1,1
88.99715,-18.08694,-1,0
42.46776,-9.763386,1,1
12.40392,-28.34327,1,1
12.82329,-9.216562,1,1
74.73512,-9.392738,1,2
45.63354,-25.53366,1,1
17.56543,-9.104765,1,1
74.82068,-28.11554,1,1
37.96151,-9.259769,1,1
15.19372,-28.26965,1,1
65.88596,-9.376692,1,2
2.237016,-9.914912,1,1
6.59008,-28.45809,1,1
52.99167,-25.13612,1,1
85.96789,-9.03985,1,2
47.40025,-4.474089,1,2
54.56402,-28.72066,1,1
70.55563,-28.78043,1,1
22.66798,-28.18818,1,1
51.7645,-21.93126,-1,0
73.86815,-28.41317,1,1
70.1679,-9.512777,1,2
89.28189,-10.64518,1,3
54.39053,-9.057837,1,2
47.21466,-20.8198,1,1
91.56667,-23.20425,1,3
73.03183,-28.09167,1,1
91.09464,-23.57178,1,3
70.0386,-9.119662,1,2
49.0878,-22.47313,-1,0
56.14051,-9.279272,-1,0
88.58971,-26.54422,1,3
8.885649,-28.61826,1,1
64.23761,-28.99932,1,1
75.93314,-28.06635,1,1
35.1412,-9.367517,1,1
17.47827,-28.72655,1,1
18.16784,-9.646858,1,1
37.67369,-9.095606,1,1
63.05909,-9.517369,1,2
27.81323,-28.63943,1,1
56.46768,-9.338322,1,2
60.15322,-28.45884,1,1
91.93546,-16.18985,-1,0
75.02432,-9.933559,-1,0
91.45889,-28.4079,1,3
26.98286,-9.14519,1,1
30.01428,-9.440172,1,1
72.63956,-28.70807,1,1
12.4935,-9.429981,1,2
87.61616,-15.6791,1,3
73.64259,-9.894766,1,2
9.206478,-9.123979,1,1
86.49239,-28.82978,1,3
39.39838,-9.514135,1,1
35.82956,-9.647929,1,1
20.63621,-9.638281,1,1
47.44041,-17.32015,1,2
76.00919,-28.49489,1,1
52.85074,-7.755182,1,2
17.51422,-9.461685,1,1
19.63723,-9.647726,1,1
55.75277,-28.65908,1,1
90.41984,-10.2483,1,2
70.24311,-9.644835,1,2
8.745193,-28.18855,1,1
79.5078,-28.3339,1,3
84.48452,-28.35903,1,3
42.89895,-9.978922,1,1
19.91376,-28.8894,1,1
10.86529,-28.60292,1,1
33.87045,-28.01197,1,1
8.09761,-28.9039,1,1
4.284062,-28.51692,1,1
15.98778,-28.36507,1,1
88.98914,-25.18256,1,3
87.81015,-23.12963,1,3
8.185093,-28.45096,1,1
77.93082,-9.293936,1,2
87.6658,-12.73367,1,3
45.89883,-8.254308,1,2
21.85535,-9.349364,1,1
81.46892,-28.17713,1,3
54.12421,-9.434916,1,2
88.11344,-25.44071,1,3
59.57191,-9.02332,1,2
26.80566,-9.750891,1,1
75.67323,-9.740726,1,2
58.52604,-9.089932,1,2
13.75007,-28.40403,1,1
49.15513,-7.019964,1,2
91.56911,-17.32905,-1,0
7.372666,-9.235777,1,1
91.59656,-22.82043,1,3
22.52699,-28.52574,1,1
8.228046,-28.04842,1,1
84.52827,-9.86767,1,2
12.38387,-9.662519,1,1
61.98894,-28.40661,1,1
8.327962,-9.980276,1,1
51.18977,-11.39352,1,2
44.34285,-15.48113,1,1
13.99837,-9.45817,1,1
87.63641,-15.17987,1,3
44.22427,-16.32006,1,2
79.9679,-9.451022,1,2
46.66515,-14.35637,1,2
4.504392,-9.03488,1,1
77.45423,-28.48359,1,1
29.05371,-28.81287,1,1
53.87674,-9.831415,1,2
7.466538,-9.552556,1,1
72.56974,-9.458391,1,2
81.11333,-28.27224,1,3
41.55012,-28.88965,1,1
76.58218,-28.30653,1,1
49.74845,-7.459858,1,2
68.9945,-9.812785,1,2
52.17064,-7.837693,1,2
46.13563,-16.11658,1,1
42.31562,-28.94694,1,1
89.05885,-22.83067,1,3
45.58686,-14.62988,1,2
44.08242,-24.8314,1,1
85.97491,-9.615995,1,2
56.04552,-9.785112,1,2
87.7704,-20.56262,1,3
47.60899,-12.50569,1,2
76.02291,-9.444092,1,2
49.06609,-6.686811,1,2
51.13412,-22.1378,-1,0
71.65253,-28.16655,1,1
84.88831,-28.33884,1,3
30.18131,-9.93539,1,2
94.59779,-9.338028,1,2
53.33318,-28.33347,1,1
58.49905,-28.45713,1,1
29.46447,-9.171827,1,1
9.41083,-9.774115,1,1
46.24754,-15.86805,1,2
66.92104,-28.61861,1,1
45.45118,-28.96553,1,1
28.93574,-28.54115,1,1
87.8586,-15.50809,1,3
63.89838,-9.608809,1,2
34.63884,-9.536896,1,1
38.18893,-9.024942,1,1
89.82352,-28.13108,1,3
89.30737,-28.32267,1,3
90.70087,-26.58008,1,3
24.5336,-28.16341,1,1
50.12348,-16.25368,1,2
52.80279,-16.87346,1,2
48.53712,-7.41111,1,2
67.52244,-28.06139,1,1
89.92144,-23.01118,1,3
41.95766,-9.011847,1,1
80.07274,-9.23746,1,2
52.18368,-24.4551,-1,0
61.03077,-9.030139,-1,0
89.20607,-20.02572,-1,0
21.16888,-9.86025,-1,0
12.71801,-9.198114,1,1
31.7986,-28.98918,1,1
88.95772,-19.10229,-1,0
85.29128,-28.7591,-1,0
67.00943,-28.21218,1,1
67.48214,-28.96898,1,1
90.19887,-24.66541,1,3
14.13276,-28.5231,1,1
52.14101,-28.82113,1,1
87.11684,-10.85106,1,3
90.28531,-19.94272,-1,0
85.67354,-28.25364,-1,0
16.51087,-9.419034,-1,0
41.53845,-28.65284,1,1
29.42294,-28.60169,1,1
6.570508,-28.18773,1,1
7.311774,-9.480532,1,1
11.56061,-9.425192,1,1
5.54331,-28.12418,1,1
90.58138,-24.83371,1,3
42.74188,-28.67108,1,1
20.87033,-9.252453,1,1
32.92442,-9.552629,1,1
51.98711,-13.27921,-1,0
58.61057,-28.02712,1,1
55.25037,-9.738247,1,2
49.1111,-17.77497,-1,0
50.68112,-6.24051,-1,0
55.24711,-28.44764,-1,0
5.851688,-28.41715,1,1
56.65322,-28.88909,1,1
49.56518,-5.943342,1,2
91.33386,-12.48903,-1,0
64.85889,-28.41672,1,1
42.0293,-9.957311,1,1
75.92411,-9.822888,1,2
17.79397,-28.99618,0,0
44.82915,-22.853,1,1
85.4624,-9.388173,0,0
89.03059,-14.16985,-1,0
67.87276,-28.97471,-1,0
39.3286,-9.313371,1,1
39.00725,-28.69207,1,1
11.51607,-9.195833,1,1
21.75515,-9.725878,1,1
17.17266,-9.839317,1,1
26.21943,-9.334021,1,1
91.93758,-9.941236,1,2
10.92974,-28.34084,1,1
49.24207,-25.70058,1,1
51.61805,-15.53304,1,2
91.43726,-20.30932,-1,0
89.54156,-9.931499,-1,0
88.82368,-26.495,1,3
46.28944,-18.53307,1,1
48.87067,-16.54675,-1,0
66.03903,-28.55345,1,1
91.59511,-23.46856,1,3
90.86732,-9.821892,1,2
89.86688,-11.71599,1,3
90.59921,-28.04042,1,3
87.31844,-25.45555,1,3
4.27422,-28.47427,1,1
71.4873,-28.84293,1,1
11.03855,-28.54938,1,1
78.2365,-9.441675,1,2
29.78939,-9.699112,1,1
94.68437,-9.977061,1,2
88.89111,-11.46718,0,0
87.47078,-12.59883,1,3
50.9434,-21.15197,-1,0
73.83183,-28.19219,1,1
72.35144,-28.07314,1,1
91.62319,-15.78027,-1,0
63.27628,-28.73879,1,1
87.92466,-21.30818,1,3
61.26183,-9.348213,1,2
42.1489,-28.73888,1,1
19.49127,-9.798576,1,1
47.11573,-13.98866,1,2
88.61478,-10.00929,1,3
40.24141,-28.9666,1,1
38.10568,-28.06181,1,1
25.53379,-28.42781,1,1
8.082119,-9.434237,1,1
72.81863,-28.35273,1,1
89.32198,-28.64796,1,3
93.89708,-9.086524,1,2
43.05764,-28.38084,1,1
90.88985,-19.89874,-1,0
67.05293,-28.84229,1,1
73.5032,-9.98088,1,2
47.81667,-17.05143,1,2
82.84726,-9.648452,1,2
11.60393,-9.384487,1,1
80.00726,-28.78488,1,3
4.073487,-9.112662,1,1
35.5852,-9.266419,1,1
77.69669,-28.44954,1,1
41.7256,-28.18664,1,1
6.115401,-9.986099,1,1
45.25195,-13.27464,1,2
22.34162,-9.108886,1,1
91.77596,-19.72305,-1,0
76.65948,-9.317026,1,2
52.84468,-11.05408,1,2
33.72757,-9.932091,1,1
3.982173,-9.664131,1,1
31.31538,-9.237877,1,1
69.6175,-9.844215,1,2
6.982562,-28.29741,1,1
83.78101,-9.996029,1,2
44.77956,-9.211818,1,2
48.44547,-18.61904,-1,0
35.49499,-28.91027,-1,0
64.05949,-9.486687,1,2
26.8777,-9.32995,1,1
78.29275,-28.16976,1,1
93.16232,-9.381182,1,2
3.709864,-28.84791,1,1
67.94478,-9.652193,1,2
56.56459,-28.62313,1,1
66.9601,-9.787654,1,2
8.640751,-9.609974,1,1
49.44591,-12.3113,1,2
90.28967,-27.97044,1,3
88.64379,-28.82551,1,3
26.62178,-9.843906,1,1
40.67684,-28.28021,1,1
90.40399,-9.68915,1,2
12.72108,-28.60768,1,1
89.63307,-19.53859,-1,0
47.68984,-16.72172,1,2
53.32428,-9.411508,1,2
31.96126,-28.40326,1,1
83.38982,-28.46566,1,3
15.62486,-28.63887,1,1
8.299363,-9.924747,1,1
52.93759,-21.18806,1,1
48.80732,-9.315063,1,2
87.19775,-18.39673,1,3
22.47729,-28.64055,1,1
19.46739,-28.51947,1,1
78.04325,-9.305935,1,2
78.53192,-9.075528,1,2
58.90448,-9.992685,1,2
77.98128,-9.577314,1,2
91.02634,-28.40888,1,3
52.20542,-5.732896,1,2
84.07834,-28.80471,1,3
82.59951,-28.11936,1,3
34.58308,-28.57351,1,1
5.76083,-28.41342,1,1
58.94337,-28.76325,1,1
71.22527,-9.218863,1,2
88.52757,-11.14916,1,2
86.78519,-9.95621,1,3
45.97968,-7.22029,1,2
82.19091,-28.9165,1,3
6.091164,-28.69115,1,1
78.32786,-28.78202,1,1
10.9935,-28.48667,1,1
69.93817,-9.727592,1,2
46.94376,-8.745411,1,2
88.38917,-18.71795,1,3
78.19283,-9.812634,1,2
17.01355,-28.33597,1,1
53.48399,-28.138,1,1
67.87318,-28.11059,1,1
44.75165,-9.630394,1,2
78.10403,-9.353699,1,2
17.76075,-9.704312,1,1
49.16216,-22.86259,-1,0
87.82145,-17.11418,1,3
13.01392,-9.717591,1,1
72.26725,-9.696815,1,2
44.04917,-21.41919,1,1
32.77412,-28.39664,1,1
52.28106,-17.20295,-1,0
82.65257,-9.425589,-1,0
26.92188,-28.50794,1,1
91.35693,-28.69651,1,3
80.37356,-9.696074,1,2
90.4489,-27.13679,1,3
54.6123,-28.76821,1,1
75.63438,-28.48229,1,1
31.65977,-9.717525,1,1
12.72574,-9.859264,1,1
39.94593,-28.10049,1,1
46.14015,-8.702669,1,2
89.13338,-20.03014,-1,0
72.2617,-28.4585,-1,0
65.20094,-28.6889,1,1
3.829506,-9.674673,1,1
71.06251,-28.16849,1,1
79.1484,-28.88082,1,3
46.30579,-9.933293,1,2
74.22404,-9.595206,1,2
74.69093,-9.031106,1,2
91.43161,-11.19599,0,0
31.0301,-9.064361,1,1
36.82334,-28.44113,1,1
80.68191,-9.968807,1,2
68.87127,-9.034682,1,2
65.46973,-9.423706,1,2
57.27316,-9.758462,1,2
63.44479,-28.17785,1,1
14.11719,-9.820522,1,1
12.76773,-28.23285,1,1
91.52228,-28.78579,1,3
74.07027,-28.02532,1,1
29.73927,-9.724248,1,1
5.038356,-9.190371,1,1
86.93592,-28.45266,1,3
89.06891,-16.06221,-1,0
89.57202,-14.56941,-1,0
4.150647,-28.7423,-1,0
46.60931,-17.29062,-1,0
46.488,-9.120887,1,2
77.24531,-9.791243,1,2
75.95922,-9.73458,1,2
89.84695,-20.44381,-1,0
30.53056,-9.071733,-1,0
87.63406,-18.47385,-1,0
90.59288,-15.57953,-1,0
67.16501,-9.996954,1,2
64.01906,-9.77265,1,2
44.93916,-13.91611,1,2
74.35702,-9.083082,1,2
2.692259,-28.42122,1,1
46.08386,-3.771866,1,2
72.19247,-9.044193,1,2
20.6332,-9.830835,1,1
89.07666,-28.81074,1,3
25.20384,-28.58647,1,1
82.44988,-28.56585,1,3
91.43943,-25.34661,1,3
22.90032,-28.29073,1,1
91.58881,-18.50631,-1,0
40.3697,-28.36634,1,1
49.412,-9.458134,1,2
90.20303,-20.28617,-1,0
67.77057,-9.480042,-1,0
87.74621,-11.18014,-1,0
53.57132,-9.065516,1,2
2.028409,-28.05162,1,1
88.13245,-22.50618,1,3
42.89654,-9.31419,1,1
26.70526,-28.78685,1,1
3.728214,-28.09478,1,1
95.96798,-9.148208,1,2
91.56148,-24.46728,1,3
63.55758,-9.114329,1,2
17.09319,-28.8335,1,1
44.01569,-17.93085,1,1
46.26325,-4.212973,1,2
76.67082,-9.94183,1,2
79.87796,-28.69681,1,3
18.35221,-9.02547,1,1
85.71443,-9.539538,1,2
36.91868,-28.99289,1,1
45.29719,-3.611328,1,2
3.849563,-9.385839,0,0
29.05198,-28.84779,1,1
94.53958,-9.542729,1,2
46.35369,-17.24919,1,2
89.87656,-11.26873,1,2
18.01968,-9.272791,1,1
28.57865,-28.46222,1,1
43.36998,-28.12258,1,1
51.26443,-15.33574,1,2
59.17917,-28.72462,1,1
26.89374,-9.876211,1,1
3.715031,-28.87518,1,1
49.29608,-10.13748,1,2
6.295325,-28.25831,1,1
41.25284,-28.24506,1,1
16.39666,-28.1271,1,1
45.33807,-6.525432,1,2
74.75907,-28.81918,1,1
87.51025,-16.96052,1,3
79.11768,-9.887079,1,2
87.33266,-20.78436,1,3
68.51648,-9.739243,1,2
59.06466,-9.241411,1,2
63.59586,-9.333395,1,2
89.27953,-13.26522,-1,0
26.89278,-28.97522,-1,0
20.3868,-28.64031,1,1
62.47021,-9.749331,1,2
46.43888,-27.9231,1,1
20.21252,-28.18189,1,1
37.99661,-28.9025,1,1
22.65758,-9.773003,1,1
22.49676,-28.8351,1,1
76.05611,-28.25572,1,1
87.43623,-10.78048,1,3
26.17826,-9.09621,1,1
78.26382,-9.046108,1,2
90.64592,-12.21498,1,2
76.91486,-28.64692,1,1
63.30592,-28.5765,1,1
52.06012,-8.291389,1,2
59.81739,-9.755047,1,2
79.0105,-28.79007,1,3
68.92603,-28.91602,1,1
18.43267,-9.589815,1,1
87.78513,-15.05555,1,3
89.32151,-9.810176,1,2
58.34916,-9.70961,1,2
90.80336,-26.11973,1,3
40.49807,-9.935921,1,1
8.804459,-28.36269,1,1
28.90263,-9.313654,1,1
18.7471,-28.70714,1,1
89.08447,-26.8639,1,3
80.27537,-9.679075,1,2
22.13861,-9.970882,1,1
10.95532,-28.26696,1,1
56.47561,-28.94443,1,1
90.72276,-11.86361,1,2
88.149,-18.2937,1,3
42.52801,-9.568209,1,1
68.23323,-9.81922,1,2
47.48909,-28.06304,1,1
52.29086,-21.80948,-1,0
89.68263,-13.95687,-1,0
49.52316,-5.894594,1,2
50.61727,-5.139492,1,2
63.38808,-9.53656,1,2
49.89393,-12.2262,1,2
67.02014,-9.620077,1,2
40.48752,-9.54945,1,1
91.97423,-11.5571,1,2
88.08788,-23.80371,1,3
47.20837,-10.26552,1,2
88.35738,-9.827723,1,2
78.4742,-28.21356,1,3
28.94384,-9.880546,1,1
76.94064,-28.55398,1,1
79.94495,-9.365521,1,2
89.72936,-28.21862,1,3
63.54184,-28.88842,1,1
45.8166,-27.1101,1,1
91.38261,-23.3763,1,3
9.97109,-28.08251,1,1
61.56538,-28.91541,1,1
42.09033,-28.53485,1,1
11.84321,-28.18373,1,1
45.97453,-27.85251,1,1
33.48996,-9.605046,1,1
21.06871,-28.68708,1,1
62.46054,-28.12291,1,1
91.98873,-9.600602,1,2
87.10857,-28.88969,1,3
44.13577,-10.54007,1,2
66.75553,-9.429731,1,2
51.15717,-17.65471,-1,0
87.80011,-25.1907,-1,0
58.36047,-28.50743,1,1
44.19202,-22.84832,1,1
58.17483,-28.73486,1,1
14.85293,-9.268921,1,1
26.87421,-28.04296,1,1
10.71719,-28.44996,1,1
53.8179,-28.33411,1,1
34.76278,-9.380547,1,1
29.13861,-9.588828,1,1
68.44175,-9.147789,1,2
15.87645,-9.19266,1,1
47.98378,-24.99842,1,1
67.04248,-28.79211,1,1
46.56824,-27.02473,1,1
87.77065,-10.633,1,3
61.22679,-28.00014,1,1
29.18974,-28.29549,1,1
35.52874,-9.728472,1,1
62.1519,-9.581167,1,2
4.288028,-28.9884,1,1
62.67149,-28.56824,1,1
87.03101,-28.79991,1,3
63.15762,-28.64983,1,1
85.63264,-9.444255,0,0
88.9006,-12.67797,-1,0
43.06256,-9.492352,1,1
6.939138,-9.41116,1,1
87.76423,-22.27078,1,3
33.18233,-28.96045,1,1
88.94366,-22.6264,1,3
91.04819,-11.35368,1,2
34.49762,-9.773176,1,1
89.42325,-11.27449,0,0
50.1038,-15.76556,1,2
52.08168,-27.4546,1,1
20.72294,-28.53334,1,1
33.69982,-9.097779,1,1
64.33443,-28.48471,1,1
87.15806,-13.73145,1,3
48.55248,-17.59884,-1,0
90.91924,-9.043065,-1,0
90.58733,-11.82693,-1,0
11.97457,-9.903018,1,1
19.66542,-9.343259,1,1
47.15849,-17.24187,1,2
73.45222,-28.38943,1,1
63.83585,-28.1405,1,1
87.56918,-16.33654,1,3
88.01131,-28.10148,1,3
45.09183,-16.35744,1,2
56.8063,-28.16733,1,1
17.98883,-28.75294,1,1
27.96601,-28.94971,0,0
43.2128,-9.76167,1,1
35.05062,-9.744423,1,1
7.745808,-9.284887,1,1
95.99899,-9.411852,1,2
81.85768,-28.15251,1,3
88.48364,-20.22334,-1,0
89.42803,-18.24819,-1,0
11.30574,-28.72089,1,1
55.91154,-9.787846,1,2
2.952837,-28.48552,1,1
85.33234,-9.22559,1,2
38.20657,-9.666464,1,1
56.20467,-9.209002,1,2
86.39844,-28.12999,1,3
79.14304,-28.5457,1,3
10.64884,-9.262383,1,1
3.582421,-28.18026,1,1
84.53258,-9.098166,1,2
5.125739,-9.469391,1,1
75.70111,-9.586345,1,2
22.42347,-28.24091,1,1
89.80804,-28.9485,1,3
84.30179,-28.88648,1,3
91.80508,-9.13674,1,2
40.55502,-9.494784,1,1
36.04212,-28.15104,1,1
50.37299,-12.36708,1,2
44.26204,-11.38085,1,2
51.30699,-27.39687,1,1
43.81265,-9.490618,0,0
92.81035,-9.910946,1,2
66.29294,-28.79489,1,1
10.34995,-9.186831,1,1
48.78495,-16.84791,-1,0
80.39339,-28.32194,1,3
68.98566,-28.86896,1,1
87.14778,-9.733658,1,3
54.43014,-28.01434,1,1
10.08803,-28.19286,1,1
81.67139,-28.71064,1,3
52.65642,-27.85548,1,1
36.03882,-9.359993,1,1
47.2465,-17.02367,1,2
29.57788,-9.740362,1,1
71.44922,-28.40337,1,1
49.53996,-3.67063,1,2
85.49953,-28.08951,1,3
10.19461,-9.91515,1,1
62.25336,-9.730473,1,2
2.830006,-9.669636,1,1
73.5755,-28.34756,1,1
49.45045,-25.68408,1,1
3.754169,-28.2307,1,1
32.46662,-28.60025,1,1
48.5554,-10.17084,1,2
82.53239,-9.982362,1,2
87.95936,-9.787024,1,3
44.40987,-27.70559,1,1
45.13125,-13.99419,1,1
13.76767,-9.977354,1,1
33.91261,-9.895436,1,1
80.23565,-9.624001,1,2
38.32665,-28.19498,1,1
63.67832,-28.30886,1,1
30.38016,-28.65531,1,1
57.17188,-9.815271,1,2
49.75811,-21.20208,-1,0
77.38244,-9.758555,1,2
89.58162,-14.33288,-1,0
47.98213,-9.53627,-1,0
59.95885,-28.69743,-1,0
57.45488,-9.343325,1,2
81.48285,-9.517172,1,2
57.98875,-28.94517,1,1
83.41824,-9.053525,1,2
22.82682,-28.66045,1,1
71.55125,-9.974273,1,2
65.20972,-28.81242,1,1
87.18459,-26.70048,1,3
70.99162,-9.237753,1,2
89.655,-28.62196,1,3
84.9472,-9.522983,1,2
91.63634,-15.78694,-1,0
88.80216,-26.15703,1,3
52.40939,-16.08846,-1,0
64.50314,-9.324385,1,2
91.44756,-27.86879,1,3
33.78018,-9.036593,1,1
49.07121,-4.103141,1,2
91.21252,-14.03049,-1,0
32.38624,-28.35003,1,1
20.99676,-9.275649,1,1
90.2476,-9.920926,1,2
47.43185,-9.160188,1,2
15.82636,-9.633864,1,1
22.24817,-28.28646,1,1
51.23446,-4.601122,1,2
5.351776,-28.60268,1,1
88.77183,-21.64125,-1,0
67.8677,-28.62765,1,1
20.54927,-9.353501,1,1
45.12896,-12.16458,1,2
13.84956,-9.364189,1,1
91.01012,-10.58181,1,2
48.55869,-18.40989,-1,0
88.88726,-10.22301,-1,0
43.27353,-28.30562,-1,0
83.2644,-9.005008,1,2
37.73334,-28.47251,1,1
69.7645,-9.555872,1,2
48.58121,-10.21509,1,2
87.00186,-21.28384,1,3
47.35702,-3.630693,1,2
91.50606,-9.609301,1,2
87.62338,-18.92476,1,3
16.83086,-28.8771,1,1
8.629215,-28.25433,1,1
